x1 y1 alt1 x2 y2 alt2
423221.7702968675 2931976.750710448 68.99644649628796 423235.35400610056 2931968.5946711875 68.82639381640446
423221.7702968675 2931976.750710448 68.99644649628796 423237.54505150754 2931968.371076014 68.8263589670256
423221.91307127295 2931978.9540081867 69.01639070601647 423237.54505150754 2931968.371076014 68.8263589670256
423221.91307127295 2931978.9540081867 69.01639070601647 423239.64627871953 2931968.125867879 68.82632628954448
423221.91307127295 2931978.9540081867 69.01639070601647 423239.64627871953 2931968.125867879 68.82632628954448
423222.0452823192 2931981.0576839456 69.01633751665955 423239.64627871953 2931968.125867879 68.82632628954448
423222.0452823192 2931981.0576839456 69.01633751665955 423241.657820661 2931967.881198247 68.81629524678166
423222.16706296743 2931983.0838892353 69.00628639091615 423241.657820661 2931967.881198247 68.81629524678166
423222.16706296743 2931983.0838892353 69.00628639091615 423243.57974378875 2931967.6481428305 68.80626557011487
423222.16706296743 2931983.0838892353 69.00628639091615 423243.57974378875 2931967.6481428305 68.80626557011487
423222.2683152443 2931985.0105323535 68.97623804699217 423243.57974378875 2931967.6481428305 68.80626557011487
423222.2683152443 2931985.0105323535 68.97623804699217 423245.4120480887 2931967.426701589 68.7962372595039
423222.2683152443 2931985.0105323535 68.97623804699217 423245.4120480887 2931967.426701589 68.7962372595039
423222.35900418053 2931986.8375534904 68.95619230289797 423247.1547335574 2931967.216874484 68.7862103149103
423222.35900418053 2931986.8375534904 68.95619230289797 423247.1547335574 2931967.216874484 68.7862103149103
423222.4492277625 2931988.587044343 68.92614843982957 423247.1547335574 2931967.216874484 68.7862103149103
423222.4492277625 2931988.587044343 68.92614843982957 423248.81776522245 2931967.018601688 68.78618455470249
423222.5289544906 2931990.2479889668 68.89610690755833 423248.81776522245 2931967.018601688 68.78618455470249
423222.5289544906 2931990.2479889668 68.89610690755833 423250.3912444907 2931966.843018714 68.776159891833
423222.5289544906 2931990.2479889668 68.89610690755833 423250.3912444907 2931966.843018714 68.776159891833
423222.59825084405 2931991.8314631185 68.87606743741608 423250.3912444907 2931966.843018714 68.776159891833
423222.59825084405 2931991.8314631185 68.87606743741608 423251.8850034897 2931966.667914231 68.77613668189161
423222.59825084405 2931991.8314631185 68.87606743741608 423251.8850034897 2931966.667914231 68.77613668189161
423222.66708185 2931993.337406985 68.86602984752989 423253.29910866416 2931966.504363967 68.77611465624351
423222.66708185 2931993.337406985 68.86602984752989 423253.29910866416 2931966.504363967 68.77611465624351
423222.7454125235 2931994.7657607566 68.85599395603052 423253.29910866416 2931966.504363967 68.77611465624351
423222.7454125235 2931994.7657607566 68.85599395603052 423254.63356000796 2931966.352367895 68.7760938148617
423222.81331282726 2931996.1166440537 68.84596012598404 423254.63356000796 2931966.352367895 68.7760938148617
423222.81331282726 2931996.1166440537 68.84596012598404 423254.63356000796 2931966.352367895 68.7760938148617
423222.81331282726 2931996.1166440537 68.84596012598404 423255.888357518 2931966.2119259886 68.77607415772084
423222.8806813054 2931997.3789213086 68.835928443895 423255.888357518 2931966.2119259886 68.77607415772084
423222.8806813054 2931997.3789213086 68.835928443895 423257.05346970103 2931966.0720222546 68.77605613501335
423222.8806813054 2931997.3789213086 68.835928443895 423257.05346970103 2931966.0720222546 68.77605613501335
423222.9475844357 2931998.5636682785 68.835898641206 423258.12896299793 2931965.943732423 68.77603947809541
423222.9475844357 2931998.5636682785 68.835898641206 423258.12896299793 2931965.943732423 68.77603947809541
423223.01402222353 2931999.6708849613 68.83587071773839 423258.12896299793 2931965.943732423 68.77603947809541
423223.01402222353 2931999.6708849613 68.83587071773839 423259.11477096635 2931965.8159807143 68.77602445557451
423223.01402222353 2931999.6708849613 68.83587071773839 423259.11477096635 2931965.8159807143 68.77602445557451
423223.0698966932 2932000.6784796566 68.83584539162419 423260.0109600408 2931965.699842864 68.77601079880452
423223.0698966932 2932000.6784796566 68.83584539162419 423260.0109600408 2931965.699842864 68.77601079880452
423223.12530581834 2932001.608544065 68.83582194438522 423260.0109600408 2931965.699842864 68.77601079880452
423223.12530581834 2932001.608544065 68.83582194438522 423260.80756518536 2931965.595378632 68.77599868935533
423223.12530581834 2932001.608544065 68.83582194438522 423260.80756518536 2931965.595378632 68.77599868935533
423223.1801166455 2932002.438926676 68.83580091250522 423260.80756518536 2931965.595378632 68.77599868935533
423223.1801166455 2932002.438926676 68.83580091250522 423261.5045863885 2931965.5025880025 68.77598812720859
423223.22443064436 2932003.1807630537 68.83578220916978 423261.5045863885 2931965.5025880025 68.77598812720859
423223.22443064436 2932003.1807630537 68.83578220916978 423262.11198868556 2931965.4214111767 68.77597893075968
423223.22443064436 2932003.1807630537 68.83578220916978 423262.11198868556 2931965.4214111767 68.77597893075968
423223.2680798683 2932003.8118418762 68.83576618920449 423262.11198868556 2931965.4214111767 68.77597893075968
423223.2680798683 2932003.8118418762 68.83576618920449 423262.5998769613 2931965.35202748 68.77597164475984
423223.3011657877 2932004.343298711 68.8357527658299 423262.5998769613 2931965.35202748 68.77597164475984
423223.3011657877 2932004.343298711 68.8357527658299 423262.97828269354 2931965.305452874 68.7759658189687
423223.3011657877 2932004.343298711 68.8357527658299 423262.97828269354 2931965.305452874 68.7759658189687
423223.33352046227 2932004.752922234 68.83574229388086 423262.97828269354 2931965.305452874 68.7759658189687
423223.33352046227 2932004.752922234 68.83574229388086 423263.2371079525 2931965.2595956177 68.77596217224199
423223.34528034634 2932005.0519078225 68.83573486827827 423263.2371079525 2931965.2595956177 68.77596217224199
423223.34528034634 2932005.0519078225 68.83573486827827 423263.4063807421 2931965.2364278794 68.77595962253031
423223.34528034634 2932005.0519078225 68.83573486827827 423263.4063807421 2931965.2364278794 68.77595962253031
423223.35637546174 2932005.2401358564 68.83573012564861 423263.4063807421 2931965.2364278794 68.77595962253031
423223.35637546174 2932005.2401358564 68.83573012564861 423263.4959996542 2931965.224814121 68.77595825688155
423223.36700523895 2932005.3508336013 68.83572726107762 423263.4959996542 2931965.224814121 68.77595825688155
423223.36700523895 2932005.3508336013 68.83572726107762 423263.5258283309 2931965.213559033 68.77595798075916
423223.36700523895 2932005.3508336013 68.83572726107762 423263.5258283309 2931965.213559033 68.77595798075916
423223.36727114633 2932005.395136624 68.83572618791374 423263.5258283309 2931965.213559033 68.77595798075916
423223.36727114633 2932005.395136624 68.83572618791374 423263.5258283309 2931965.213559033 68.77595798075916
423223.36733762315 2932005.406212379 68.83572591962296 423263.5258283309 2931965.213559033 68.77595798075916
423223.36733762315 2932005.406212379 68.83572591962296 423263.5158632916 2931965.213618811 68.77595816234683
423223.36733762315 2932005.406212379 68.83572591962296 423263.5158632916 2931965.213618811 68.77595816234683
423223.36727114633 2932005.395136624 68.83572618791374 423263.5158632916 2931965.213618811 68.77595816234683
423223.36727114633 2932005.395136624 68.83572618791374 423263.51579685055 2931965.202543057 68.7859584309875
423223.3573061376 2932005.395196434 68.83572636956958 423263.51579685055 2931965.202543057 68.7859584309875
423223.3573061376 2932005.395196434 68.83572636956958 423263.51579685055 2931965.202543057 68.7859584309875
423223.3573061376 2932005.395196434 68.83572636956958 423263.51579685055 2931965.202543057 68.7859584309875
